driver_id,signup_date,avg_rating,current_tier,Churned,avg_earnings_per_hour_online,trip_utilization_rate,surge_reliance_score,is_premium_capable,premium_trip_ratio,peak_hour_driver_score,session_regularity,quest_completion_rate,incentive_reliance_pct,pro_tier_rank,cancellation_rate,acceptance_rate,session_count
c8b8f626-6151-489b-ad1f-b4ba36dd835f,2025-08-14 11:23:24.076226-04:00,4.99,Platinum,0,32.25095578493517,0.41270971045930543,0.2234932213309613,1,0.7905918057663126,0.27921092564491656,22.865872360613775,0.08333333333333333,0.005563828109945165,3,0.01790633608815427,0.48735475051264526,102
52991bb1-91fb-4536-b0c3-0d4cbb59fe6c,2025-06-13 06:18:20.076226-04:00,4.94,Diamond,0,31.656911509627943,0.41153365241251516,0.2024023313278523,1,0.7826704545454546,0.24857954545454544,37.345659581044906,0.25,0.016878315383378868,4,0.02756892230576441,0.489589905362776,108
6fce36e7-3b4e-4b00-8f81-965a1616027f,2025-08-20 00:16:00.076226-04:00,4.82,Gold,0,16.948052746232175,0.5284269003052507,0.09931635472936379,0,0.0,0.2730673316708229,13.79925958946317,0.9666666666666667,0.13207943563981325,2,0.07949055775142731,0.8506493506493507,162
59e509dc-937a-49bb-bd22-d483bd43509f,2025-10-16 16:26:20.076226-04:00,4.59,Blue,1,3.756849297328657,0.14359048738921207,0.0,0,0.0,0.2631578947368421,39.81085796318268,0.0,0.0,1,0.2708333333333333,0.2892561983471074,18
860d2162-0455-4636-aad9-deb686dcad49,2025-07-29 17:25:26.076226-04:00,4.99,Diamond,0,31.464144199824702,0.406256211424633,0.19811718540969295,1,0.7930555555555555,0.26805555555555555,26.814221389039165,0.16666666666666666,0.004202395642819056,4,0.0163727959697733,0.50096215522771,108
23bc96f8-018b-4650-8486-036b05e278e3,2025-08-21 10:49:49.076226-04:00,4.9,Diamond,0,32.36334677267315,0.40624559218051076,0.22611582251302886,1,0.8218085106382979,0.2247340425531915,20.121788638253022,0.16666666666666666,0.004482919670100413,4,0.010817307692307692,0.5009129640900791,114
3473e79c-0826-43f8-aaa3-d07a22e781ac,2025-11-11 18:45:44.076226-05:00,4.97,Diamond,0,22.94304564597975,0.5688454924092591,0.43588254085385514,0,0.0,0.2767456758488149,2.4531068895640367,0.7777777777777778,0.05427361278135702,4,0.017632241813602016,0.9479824987846378,132
20f2eadb-61b1-401a-9921-14287ad3bf20,2025-09-10 23:31:25.076226-04:00,4.65,Blue,1,4.671966017522215,0.1774709915199975,0.0,0,0.0,0.40540540540540543,64.06937050145882,0.0,0.0,1,0.24324324324324326,0.2931937172774869,30
f45adab9-8e28-4acc-9783-4a87e4b64fd4,2025-10-03 02:30:43.076226-04:00,4.89,Platinum,0,23.13624147042927,0.5713423373707733,0.4410702655720746,0,0.0,0.3056456846203764,11.14827203945297,0.5,0.03406492540535032,3,0.020469296055916127,0.9533527696793003,132
40e15561-de55-4842-b86f-a9075c6ce77c,2025-11-02 15:28:38.076226-05:00,4.86,Platinum,1,12.130317516946127,0.3988583660363896,0.12864540543812386,0,0.0,0.3333333333333333,8.042769948916737,0.08333333333333333,0.03195454685220553,3,0.12023460410557185,0.6224066390041494,60
04f4ab00-897c-4561-ba24-8b89c2867551,2025-09-29 22:19:08.076226-04:00,4.75,Gold,0,12.07169882095461,0.3824388372844022,0.1470921735758816,0,0.0,0.27485380116959063,26.55216707386092,0.0,0.0,2,0.13307984790874525,0.5615763546798029,48
31aee248-4b49-4cee-99c8-b9aa601e0dd8,2025-11-15 02:01:41.076226-05:00,4.8,Blue,0,12.17755969196238,0.4044735110870322,0.12757726555344343,0,0.0,0.25595238095238093,3.843371939207775,0.16666666666666666,0.03489820253499979,1,0.12301587301587301,0.6155988857938719,48
b896c607-1df3-40c2-8884-541a52ef47c6,2025-08-16 20:21:18.076226-04:00,4.88,Diamond,0,23.10517791582452,0.5662777008965275,0.4510088761635519,0,0.0,0.2703429724277068,16.47903066363138,0.6666666666666666,0.053821893235767186,4,0.023157894736842106,0.945010183299389,126
7bdde757-4343-4252-889c-f40c3c1da17f,2025-09-05 02:03:12.076226-04:00,4.74,Gold,1,11.14965861388407,0.37286380113930606,0.09832642460765594,0,0.0,0.22916666666666666,56.22739282977201,0.0,0.0,2,0.13513513513513514,0.5589519650655022,30
9749f106-0adf-430a-8f9c-a4b6b90c1bc1,2025-10-19 04:04:35.076226-04:00,4.97,Diamond,0,30.830825891749516,0.3967897200469743,0.21902460670624022,1,0.7868613138686131,0.29927007299270075,8.874713294561095,0.16666666666666666,0.0038887083810729022,4,0.02461139896373057,0.4839331619537275,108
a92bb360-086c-4ceb-87f3-136a95b5480e,2025-10-18 18:20:46.076226-04:00,4.88,Diamond,0,23.024095242722314,0.5683068705951667,0.4342990273235304,0,0.0,0.2838983050847458,6.0688026862572295,0.6666666666666666,0.05159540039201717,4,0.023127753303964757,0.950187466523835,120
8377a9f8-4ef9-42d1-a1b9-1ac4efc32bb1,2025-11-06 13:07:19.076226-05:00,4.88,Diamond,0,16.94863491653782,0.5243570945104159,0.10016062702256315,0,0.0,0.28612099644128114,2.748760913401212,0.9166666666666666,0.11097853461513993,4,0.09050664043285785,0.8458371454711803,150
2060f710-9d7a-44b9-be2c-7274e668fbf4,2025-07-15 13:22:29.076226-04:00,4.95,Platinum,0,31.6231830541343,0.39958538420263423,0.24267913417422698,1,0.7777777777777778,0.25925925925925924,31.28785865171825,0.0,0.0,3,0.01969057665260197,0.48946629213483145,102
b7313332-f12c-4358-87d4-621f52378fa9,2025-06-09 21:02:25.076226-04:00,4.95,Diamond,0,32.23130631984595,0.4089295005607368,0.2074307564197199,1,0.7993630573248408,0.2929936305732484,40.54896256455386,0.08333333333333333,0.006321894350419487,4,0.021156558533145273,0.5,96
553046ea-c513-4e29-bd44-770dff2802dc,2025-06-14 21:10:26.076226-04:00,4.75,Blue,0,12.727335123511121,0.42578747395514155,0.10250855879646098,0,0.0,0.32510288065843623,51.60621137049652,0.3333333333333333,0.12286657341420133,1,0.12034383954154727,0.6152304609218436,60
db863d2b-6101-49e7-b598-ec9bbea501ff,2025-11-07 11:35:33.076226-05:00,4.56,Blue,0,5.219811996169259,0.1794497494212048,0.08169828994919101,0,0.0,0.3333333333333333,10.965350712866307,0.0,0.0,1,0.21621621621621623,0.32044198895027626,30
b6a49c8f-6e29-47a5-b64e-ad81aa5ead98,2025-07-24 20:33:53.076226-04:00,4.75,Gold,1,11.662282400667083,0.37918526306550066,0.12963202421848313,0,0.0,0.25190839694656486,68.06120577166142,0.08333333333333333,0.048757255877540984,2,0.1642512077294686,0.5844594594594594,36
5f3a347e-ac33-4e34-8a2b-70d9e9445db5,2025-05-30 13:10:35.076226-04:00,4.86,Platinum,0,23.54084847858031,0.571401696172556,0.45772084464766116,0,0.0,0.3093037584719655,29.08861994352737,0.5555555555555556,0.03569479834754646,3,0.021739130434782608,0.9418604651162791,138
279d7f8e-7094-47d8-a651-949131df3c97,2025-09-14 11:15:02.076226-04:00,4.81,Gold,1,12.230826838834986,0.4126841912682481,0.08750820416752227,0,0.0,0.27876106194690264,22.93461343207651,0.16666666666666666,0.07645781109110797,2,0.10461538461538461,0.582,60
e78a3c04-96de-4143-8a5f-754debe4180f,2025-07-29 16:36:36.076226-04:00,4.81,Platinum,0,16.85750824411188,0.5251152261207924,0.09301164245374136,0,0.0,0.2464080459770115,20.46219605874545,0.9583333333333334,0.10894139676537387,3,0.07890665291387312,0.8488593155893536,144
05025055-6abd-4405-aeab-81eca6301de9,2025-08-02 06:29:56.076226-04:00,4.87,Diamond,0,16.963470267042435,0.5218716803535404,0.1078888657560678,0,0.0,0.29133333333333333,19.4308199985186,0.9333333333333333,0.13081340002238961,4,0.09375,0.847361535106847,156
e6c08953-5d69-4560-b589-527b5e380bae,2025-08-10 07:46:07.076226-04:00,4.51,Blue,0,3.827864146783935,0.1409970836108113,0.02345215759849906,0,0.0,0.45454545454545453,130.29302639540126,0.0,0.0,1,0.34285714285714286,0.3150684931506849,12
6c7a652b-f94b-4812-a42b-44b4870f82d8,2025-10-09 14:40:11.076226-04:00,4.92,Diamond,0,23.221208233053925,0.5647244958201731,0.4552975946069926,0,0.0,0.270671834625323,6.854258334103575,0.7083333333333334,0.06524280714400377,4,0.011730205278592375,0.9488503050211169,132
f1ee4e66-140d-49ba-a5d6-fd91be846504,2025-07-22 15:17:01.076226-04:00,4.71,Blue,0,11.392764985058895,0.38122692916153983,0.10076137208136891,0,0.0,0.31862745098039214,48.66525288238386,0.16666666666666666,0.0803567475898424,1,0.1540785498489426,0.5785123966942148,60
03f0432f-6bd6-44ae-8ce5-6064b91ddb55,2025-08-17 14:11:00.076226-04:00,4.68,Blue,1,4.853489276795462,0.17393050309335276,0.06364730533923378,0,0.0,0.19230769230769232,93.1916084705488,0.0,0.0,1,0.23076923076923078,0.28776978417266186,24
58dede66-cbc1-4238-b65d-bcf87f9b819c,2025-10-03 22:27:31.076226-04:00,4.79,Gold,0,16.795303842771297,0.5227193405121557,0.10756431494019558,0,0.0,0.27774294670846394,7.733462052801891,0.9666666666666667,0.12910751705648288,2,0.09792924935289042,0.851037851037851,168
72be0c2d-564e-4058-87ee-41e0624b63ee,2025-11-09 08:39:09.076226-05:00,4.91,Diamond,0,23.35645994029346,0.5699079163063635,0.45479222965645855,0,0.0,0.28419654714475434,2.845998313504378,0.7777777777777778,0.053787282892169025,4,0.016533066132264528,0.949685534591195,132
10dab029-41b2-478f-a91e-288bf80e8234,2025-11-11 04:25:21.076226-05:00,4.9,Diamond,0,23.079218475685067,0.5733552326322691,0.4338034302889878,0,0.0,0.30292479108635095,2.7166630384565784,0.6666666666666666,0.06818758356903853,4,0.02398720682302772,0.9482133609528741,126
16aa64fb-2d04-4ce9-ad73-dad798d8e215,2025-05-31 05:42:51.076226-04:00,4.98,Platinum,0,32.31570558785819,0.399431635517085,0.23937917705767117,1,0.821875,0.271875,43.085264042402976,0.0,0.0,3,0.011477761836441894,0.4883061658398299,96
8d32669b-2297-4d49-a37e-63490b5d37e9,2025-11-19 19:41:30.076226-05:00,4.83,Gold,0,17.470192492927403,0.531435210273553,0.12375188584716316,0,0.0,0.2516170763260026,1.9073481742808072,0.75,0.08279450876387404,2,0.08919540229885058,0.8513107004727116,168
7f046e7e-3a1e-4266-b4f6-2cc0e976ab78,2025-11-18 06:46:37.076226-05:00,4.94,Platinum,0,23.03874132017912,0.5699631514819338,0.432053557478384,0,0.0,0.2664211172498465,1.8966925984212102,0.5555555555555556,0.042961234776401284,3,0.020476190476190478,0.9388407120036513,143
3947f4e4-d476-4e0d-aff3-bfa66814cd07,2025-09-06 20:27:26.076226-04:00,4.84,Gold,1,11.100058775784376,0.3833620548334086,0.0991767638802469,0,0.0,0.18699186991869918,42.78963590843548,0.0,0.0,2,0.13368983957219252,0.6506024096385542,36
4bd93b36-ee37-4d96-8be4-e22d30c95116,2025-09-20 00:57:21.076226-04:00,4.87,Platinum,0,22.45471982268001,0.5646027680684342,0.41675912365761847,0,0.0,0.2397582269979852,11.261266759661547,0.875,0.09133950763192004,3,0.014729089952656496,0.9454820797576982,126
6275a5cc-539c-43f2-bdcd-4b671dcaf74c,2025-11-10 06:47:54.076226-05:00,4.73,Blue,0,12.493083845904824,0.3980317254775008,0.14242115699484573,0,0.0,0.25668449197860965,6.870774859490836,0.0,0.0,1,0.1392857142857143,0.5697399527186762,54
41ffb98a-6774-4113-b9ee-d326c06fa5c9,2025-05-30 08:58:06.076226-04:00,4.93,Diamond,0,22.755773121187072,0.5636438856183663,0.4281730485450118,0,0.0,0.28319783197831977,31.153366721183062,0.625,0.06416577893504434,4,0.021716101694915255,0.9525528623001547,126
a4cf93bc-ee34-4bb2-a5e2-233c043141bd,2025-06-13 23:55:27.076226-04:00,4.76,Platinum,0,17.280472180341544,0.5301446834343536,0.11288302193002421,0,0.0,0.2629370629370629,23.84399307591877,0.8333333333333334,0.11500771410161743,3,0.09516908212560386,0.856424325560128,150
37ea10a6-a299-4318-8934-5ea9c0a62812,2025-09-05 01:56:51.076226-04:00,4.72,Blue,1,11.388895988475431,0.3872114502131812,0.0949008567741074,0,0.0,0.3225806451612903,49.091494068891066,0.0,0.0,1,0.14507772020725387,0.5555555555555556,36
f270b557-d4e4-41c7-8583-a3a11c88dc41,2025-10-15 02:20:58.076226-04:00,4.93,Diamond,0,31.04418290565311,0.3946633358453427,0.22983157952722816,1,0.8031914893617021,0.3178191489361702,7.707560885345657,0.25,0.010306267743071638,4,0.022592152199762187,0.4887039239001189,120
95f88c46-8734-40e3-b290-f8bc06a4daf3,2025-09-10 13:35:45.076226-04:00,4.78,Blue,1,11.328340769476984,0.3913712454544403,0.08147806365053963,0,0.0,0.34375,42.02966139495761,0.08333333333333333,0.06236965626597875,1,0.1319796954314721,0.59375,36
b22ad49f-3489-4162-a15b-4c15920f9eaa,2025-07-30 01:09:28.076226-04:00,4.84,Platinum,0,17.215513849314362,0.5210466734845884,0.1306169853141603,0,0.0,0.247682119205298,17.815612871931,1.0,0.13914602963439257,3,0.07959961868446139,0.8521624007060901,156
9954445c-72e8-4faa-ac7f-9f97b4eaf146,2025-08-16 21:18:32.076226-04:00,4.96,Platinum,0,30.31661533051582,0.38277449646073597,0.2217113455439517,1,0.8059964726631393,0.2998236331569665,28.336650850261076,0.4166666666666667,0.030844373210121043,3,0.02388535031847134,0.4729938271604938,90
ea3f0663-d3cb-45a5-8886-598149861bcc,2025-09-24 08:23:24.076226-04:00,4.86,Diamond,0,23.01329013282784,0.5701545620081669,0.4262912845044446,0,0.0,0.2828146143437077,11.35852671046109,0.7083333333333334,0.06800747741524868,4,0.019670388091440724,0.9412965798876978,126
6aa7b8f7-5f9a-4abd-98b0-0fe5da076d32,2025-10-28 18:04:42.076226-04:00,4.88,Platinum,0,16.93126650240787,0.526034476141451,0.09498258279399191,0,0.0,0.2933247753530167,3.5775134499358696,0.7916666666666666,0.08860560567963299,3,0.08352668213457076,0.8498278829604131,162
9a169ca6-01e8-4665-b631-e723a9564b80,2025-11-03 02:28:10.076226-05:00,4.68,Blue,1,5.248401666957802,0.18296608689142316,0.08620255742619816,0,0.0,0.43478260869565216,17.760456737635206,0.0,0.0,1,0.23255813953488372,0.2682926829268293,18
013f9350-1945-4e33-9b39-c43e96ab6781,2025-11-03 18:16:27.076226-05:00,4.93,Platinum,0,22.94409126879767,0.5681676163952022,0.42667924754902636,0,0.0,0.2784726793943384,4.233149386534102,0.7777777777777778,0.0525423310547597,3,0.024390243902439025,0.9467455621301775,132
589d3a75-09a9-44ba-888b-29bc738d9ba1,2025-08-13 17:19:02.076226-04:00,4.87,Platinum,0,22.83353001454823,0.5675825340539913,0.42039148539511545,0,0.0,0.2799552071668533,15.061097529943074,0.7222222222222222,0.045820353462511794,3,0.018229166666666668,0.9436795994993742,150
623992bb-238b-4bd5-ab22-c46db5fd07cd,2025-06-02 03:57:27.076226-04:00,4.99,Platinum,0,32.898197972336696,0.41410100404798883,0.20902794926874974,1,0.8250728862973761,0.28425655976676384,38.72676051773528,0.5,0.014259519125647041,3,0.019280205655526992,0.5016436554898094,102
61805300-151c-4a9a-8199-a4e496588f40,2025-06-21 16:05:54.076226-04:00,4.86,Diamond,0,17.430711364700837,0.5331392155399713,0.11660592377848851,0,0.0,0.2838107928047968,25.659376509353535,0.9,0.12952077648060867,4,0.08962928202721727,0.8664582402858418,156
37d40c46-0326-4122-b281-b9238b86f475,2025-06-08 09:06:11.076226-04:00,4.95,Diamond,0,22.86747389691873,0.5641295617698556,0.4328012709464564,0,0.0,0.27169811320754716,27.46754023014755,0.8333333333333334,0.07437614963134498,4,0.021515892420537898,0.9528571428571428,132
35b0e3c5-fa91-4727-9df0-c2219cfb1212,2025-10-07 19:10:22.076226-04:00,5.0,Platinum,0,32.31440860913178,0.41143339447158694,0.2103040393319867,1,0.8019125683060109,0.2459016393442623,10.866675717843174,0.0,0.0,3,0.023485784919653894,0.5064102564102564,108
5395b608-9faa-486d-af38-4fb951a14850,2025-07-08 14:13:48.076226-04:00,4.82,Gold,0,16.68073729647343,0.5213389103575784,0.09034015157957735,0,0.0,0.2684085510688836,22.27714980435681,0.9166666666666666,0.13096017155002662,2,0.09044657998869418,0.845063025210084,132
6267cc70-045b-4792-8b5c-75978262b4ab,2025-09-22 18:03:59.076226-04:00,4.8,Gold,0,16.791115577232375,0.5242986290602833,0.09822026999391287,0,0.0,0.28829479768786126,8.53767485278585,0.8666666666666667,0.12450916354041647,2,0.09488325881768504,0.8423485899214055,150
2c7351c8-8f08-4f1f-b458-c534a2142dbb,2025-06-13 15:43:26.076226-04:00,4.93,Diamond,0,32.38261344628135,0.4209398218942564,0.2068525553447771,1,0.7906976744186046,0.29505813953488375,35.51626875862178,0.08333333333333333,0.0036270191653085234,4,0.021683673469387755,0.52,102
88aaea7d-63f4-4c22-8101-7687fa0c2b66,2025-08-15 09:03:18.076226-04:00,4.73,Gold,0,10.894548664753918,0.3693851711600785,0.12174308798865288,0,0.0,0.20588235294117646,67.53377188361084,0.25,0.21898457922632322,2,0.11805555555555555,0.5594713656387665,30
9fb7cad0-46ba-47e1-bcfe-fd3289d93efe,2025-10-29 20:32:08.076226-04:00,4.73,Blue,0,12.214627922834953,0.3999032137436484,0.13180180983644632,0,0.0,0.26495726495726496,20.751342766216002,0.08333333333333333,0.07300700141230207,1,0.12280701754385964,0.6122448979591837,30
c92894a4-0e6c-436c-918b-ed96baba1ea9,2025-09-13 13:40:14.076226-04:00,4.79,Gold,1,11.555865853072822,0.3951451454382946,0.1004028444836891,0,0.0,0.26905829596412556,30.51050158861336,0.16666666666666666,0.033708182141962965,2,0.12615384615384614,0.6042553191489362,60
8e6cd62b-d4fd-478b-bf46-9afccb62d0ee,2025-06-27 14:28:09.076226-04:00,4.79,Blue,0,12.279862005561643,0.41159389948070035,0.11824332033114758,0,0.0,0.29411764705882354,64.01165604698308,0.0,0.0,1,0.12813370473537605,0.6387755102040816,60
9184b972-8f84-4f3a-afb6-6465a4bcb460,2025-09-03 07:16:25.076226-04:00,4.63,Blue,0,6.988160825225646,0.2687676875931477,0.0,0,0.0,0.16666666666666666,155.62454819211524,0.0,0.0,1,0.14814814814814814,0.3150684931506849,12
e4b22d30-eea7-4973-b62b-1a9bb83833b1,2025-08-06 12:52:04.076226-04:00,4.95,Diamond,0,23.410981903642803,0.5681457109283197,0.46146889037450556,0,0.0,0.21561100447856685,18.88799076000642,0.6666666666666666,0.0622414176413493,4,0.021728145528044467,0.9584158415841584,132
b714aba6-73a3-4546-8a65-666c70ca1680,2025-05-28 19:14:47.076226-04:00,4.92,Diamond,0,23.246375552989978,0.5671403904901049,0.4450695078757794,0,0.0,0.26949941792782306,28.057706712044943,0.7222222222222222,0.04477751986508492,4,0.020871143375680582,0.9510797708241516,144
b58df745-33c6-40f1-9d77-e0d0b05f5098,2025-07-12 06:29:05.076226-04:00,4.97,Platinum,0,31.658422197247713,0.41799828559373275,0.18107212952767565,1,0.7884615384615384,0.28106508875739644,27.962931615881324,0.16666666666666666,0.006031340098350561,3,0.01593625498007968,0.5033967391304348,102
a7310b44-f69e-450c-8b69-7542a1f287c6,2025-11-12 01:05:16.076226-05:00,4.7,Blue,1,3.6175897622705455,0.1337525142938596,0.0,0,0.0,0.47368421052631576,13.525119361948,0.0,0.0,1,0.3137254901960784,0.26717557251908397,24
a427f999-51b7-4a9a-88c7-0a802cfa2e36,2025-11-19 13:46:35.076226-05:00,4.95,Platinum,0,32.067324517852626,0.396275090958824,0.2598638001932074,1,0.7871939736346516,0.2787193973634652,1.7996566464033688,0.0,0.0,3,0.018363939899833055,0.4704,90
15566534-f2de-4b5c-baf3-50d0a5859640,2025-06-22 22:57:10.076226-04:00,4.95,Platinum,0,32.46247620944211,0.421059648640199,0.21206002361284465,1,0.7777777777777778,0.3188405797101449,35.74582098378985,0.5,0.013999776712188463,3,0.01991465149359886,0.4939068100358423,96
ed341eb0-5d39-4046-972f-8221056aa58c,2025-09-03 03:40:47.076226-04:00,4.94,Diamond,0,32.03336316978034,0.4101580784233217,0.2026721238118232,1,0.8167456556082149,0.2669826224328594,22.668594433096825,0.3333333333333333,0.008838443318022509,4,0.015736766809728183,0.48863636363636365,96
f966e0bc-2e86-403d-950a-beca03aac257,2025-06-07 12:38:13.076226-04:00,4.97,Platinum,1,32.89183541538163,0.4154926820597518,0.22539653002107338,1,0.811217510259918,0.2694938440492476,31.962992685145196,0.16666666666666666,0.005189051113670284,3,0.024330900243309004,0.49445129469790383,114
6a2688fd-29e3-4dd5-8f9e-f42f614b92ce,2025-10-30 18:36:42.076226-04:00,4.72,Blue,1,12.27792260161059,0.3842641460203755,0.1865551665778837,0,0.0,0.19047619047619047,16.872748891997823,0.16666666666666666,0.08484921776544417,1,0.11764705882352941,0.5818965517241379,30
d923bbfd-01ad-46ab-b709-24b534386428,2025-09-15 17:15:43.076226-04:00,4.94,Diamond,0,22.902097198676945,0.5664672016503515,0.4302943143600407,0,0.0,0.25,15.636920742990947,0.5833333333333334,0.056740513679985116,4,0.019300991131977047,0.9490156486622918,126
18b92562-c71c-406b-8252-6f85b959274e,2025-11-17 04:07:55.076226-05:00,4.94,Diamond,0,32.81383106164592,0.40804332200688587,0.22989790249507036,1,0.8132635253054101,0.3106457242582897,1.914076131233903,0.16666666666666666,0.010567778620747795,4,0.018957345971563982,0.4885916601101495,90
ee41666b-1ca4-4d9e-bcc6-66f44e716966,2025-05-29 08:38:50.076226-04:00,4.91,Platinum,0,22.751059720188383,0.5661439073066135,0.41829830091764547,0,0.0,0.27971109652002624,31.317469102207827,0.7222222222222222,0.05076783581122893,3,0.018734177215189874,0.9476772616136919,126
3d665e15-7790-4c68-9c47-1b543a201261,2025-09-05 14:29:39.076226-04:00,4.89,Diamond,0,23.104308934618043,0.5676684270734583,0.45311291104778695,0,0.0,0.2885783718104496,14.658833066152091,0.7083333333333334,0.06190007008045286,4,0.01852731591448931,0.9408014571948998,138
6c3af56a-b8c9-4cc5-94c0-e77f773767f4,2025-09-13 05:44:48.076226-04:00,4.6,Blue,1,6.805643698063811,0.24457129601246055,0.055015625357842574,0,0.0,0.2631578947368421,113.44457998191332,0.0,0.0,1,0.1935483870967742,0.3472222222222222,12
3ca3718a-01d8-4352-b9ba-cfd2f77b3500,2025-06-05 12:12:47.076226-04:00,4.75,Platinum,0,16.680685223887988,0.51922846492048,0.09698156793430136,0,0.0,0.28348688873139616,25.853141170819672,0.9166666666666666,0.11524520400196755,3,0.09090909090909091,0.8382154123479044,150
7090e3a6-8372-45e8-b4fe-3d60dce50b37,2025-09-10 17:27:51.076226-04:00,4.92,Platinum,0,31.442620612940466,0.4068918963886235,0.20373996805748226,1,0.8061068702290076,0.3282442748091603,16.104245796474522,0.08333333333333333,0.006096527449700494,3,0.016597510373443983,0.4968553459119497,102
0489e0b5-e136-4529-bf9e-5d44809f45a7,2025-11-03 12:45:26.076226-05:00,4.89,Diamond,0,23.3419702167277,0.5701720332683621,0.4501937845589017,0,0.0,0.23162445954292774,3.6577790200313793,0.6666666666666666,0.047301084367587856,4,0.018912529550827423,0.957544993077988,138
81c168d6-4516-4b2c-b3da-270677d55dfb,2025-11-04 00:50:22.076226-05:00,4.88,Platinum,0,17.466994583703727,0.5352825110884445,0.1180952688490022,0,0.0,0.3000779423226812,3.7462057532265796,0.875,0.11709084591807604,3,0.0827357970215113,0.8652445369406868,132
e643369d-6f82-47a3-bfff-6b861820bd0f,2025-08-29 19:09:56.076226-04:00,4.7,Blue,1,5.939728779507784,0.19250807739304482,0.13592120547749825,0,0.0,0.17647058823529413,71.18339061055065,0.0,0.0,1,0.2222222222222222,0.3161290322580645,24
c186e522-0fd5-4c72-9093-80c26369d87f,2025-10-28 18:01:13.076226-04:00,4.76,Gold,1,16.87830148773356,0.5234197636605016,0.1054666781684032,0,0.0,0.27398255813953487,4.382459238897364,0.875,0.11196102390836274,2,0.08639420589756855,0.8482228626320846,144
618bfd7c-1b41-4b81-b5e5-2d443ce05117,2025-09-27 05:35:23.076226-04:00,4.96,Platinum,0,32.38143208567403,0.4105151126479979,0.19756999050435783,1,0.8330578512396695,0.27768595041322314,15.14943439917521,0.25,0.014091287843718176,3,0.02446043165467626,0.5124716553287982,90
