driver_id,signup_date,avg_rating,current_tier,Churned,avg_earnings_per_hour_online,trip_utilization_rate,surge_reliance_score,is_premium_capable,premium_trip_ratio,peak_hour_driver_score,session_regularity,quest_completion_rate,incentive_reliance_pct,pro_tier_rank,cancellation_rate,acceptance_rate,session_count,cluster_label
40e15561-de55-4842-b86f-a9075c6ce77c,2025-11-02 15:28:38.076226-05:00,4.86,Platinum,1,12.130317516946128,0.3988583660363896,0.1286454054381238,0,0.0,0.3333333333333333,8.042769948916737,0.0833333333333333,0.0319545468522055,3,0.1202346041055718,0.6224066390041494,60,0
04f4ab00-897c-4561-ba24-8b89c2867551,2025-09-29 22:19:08.076226-04:00,4.75,Gold,0,12.07169882095461,0.3824388372844022,0.1470921735758816,0,0.0,0.2748538011695906,26.55216707386092,0.0,0.0,2,0.1330798479087452,0.5615763546798029,48,0
31aee248-4b49-4cee-99c8-b9aa601e0dd8,2025-11-15 02:01:41.076226-05:00,4.8,Blue,0,12.17755969196238,0.4044735110870322,0.1275772655534434,0,0.0,0.2559523809523809,3.843371939207775,0.1666666666666666,0.0348982025349997,1,0.123015873015873,0.6155988857938719,48,0
b896c607-1df3-40c2-8884-541a52ef47c6,2025-08-16 20:21:18.076226-04:00,4.88,Diamond,0,23.10517791582452,0.5662777008965275,0.4510088761635519,0,0.0,0.2703429724277068,16.47903066363138,0.6666666666666666,0.0538218932357671,4,0.0231578947368421,0.945010183299389,126,3
7bdde757-4343-4252-889c-f40c3c1da17f,2025-09-05 02:03:12.076226-04:00,4.74,Gold,1,11.14965861388407,0.372863801139306,0.0983264246076559,0,0.0,0.2291666666666666,56.22739282977201,0.0,0.0,2,0.1351351351351351,0.5589519650655022,30,0
9749f106-0adf-430a-8f9c-a4b6b90c1bc1,2025-10-19 04:04:35.076226-04:00,4.97,Diamond,0,30.83082589174952,0.3967897200469743,0.2190246067062402,1,0.7868613138686131,0.2992700729927007,8.874713294561095,0.1666666666666666,0.0038887083810729,4,0.0246113989637305,0.4839331619537275,108,2
a92bb360-086c-4ceb-87f3-136a95b5480e,2025-10-18 18:20:46.076226-04:00,4.88,Diamond,0,23.024095242722314,0.5683068705951667,0.4342990273235304,0,0.0,0.2838983050847458,6.0688026862572295,0.6666666666666666,0.0515954003920171,4,0.0231277533039647,0.950187466523835,120,3
8377a9f8-4ef9-42d1-a1b9-1ac4efc32bb1,2025-11-06 13:07:19.076226-05:00,4.88,Diamond,0,16.94863491653782,0.5243570945104159,0.1001606270225631,0,0.0,0.2861209964412811,2.748760913401212,0.9166666666666666,0.1109785346151399,4,0.0905066404328578,0.8458371454711803,150,1
2060f710-9d7a-44b9-be2c-7274e668fbf4,2025-07-15 13:22:29.076226-04:00,4.95,Platinum,0,31.6231830541343,0.3995853842026342,0.2426791341742269,1,0.7777777777777778,0.2592592592592592,31.28785865171825,0.0,0.0,3,0.0196905766526019,0.4894662921348314,102,2
b7313332-f12c-4358-87d4-621f52378fa9,2025-06-09 21:02:25.076226-04:00,4.95,Diamond,0,32.23130631984595,0.4089295005607368,0.2074307564197199,1,0.7993630573248408,0.2929936305732484,40.54896256455386,0.0833333333333333,0.0063218943504194,4,0.0211565585331452,0.5,96,2
553046ea-c513-4e29-bd44-770dff2802dc,2025-06-14 21:10:26.076226-04:00,4.75,Blue,0,12.72733512351112,0.4257874739551415,0.1025085587964609,0,0.0,0.3251028806584362,51.60621137049652,0.3333333333333333,0.1228665734142013,1,0.1203438395415472,0.6152304609218436,60,0
db863d2b-6101-49e7-b598-ec9bbea501ff,2025-11-07 11:35:33.076226-05:00,4.56,Blue,0,5.219811996169259,0.1794497494212048,0.081698289949191,0,0.0,0.3333333333333333,10.965350712866307,0.0,0.0,1,0.2162162162162162,0.3204419889502762,30,0
b6a49c8f-6e29-47a5-b64e-ad81aa5ead98,2025-07-24 20:33:53.076226-04:00,4.75,Gold,1,11.662282400667085,0.3791852630655006,0.1296320242184831,0,0.0,0.2519083969465648,68.06120577166142,0.0833333333333333,0.0487572558775409,2,0.1642512077294686,0.5844594594594594,36,0
5f3a347e-ac33-4e34-8a2b-70d9e9445db5,2025-05-30 13:10:35.076226-04:00,4.86,Platinum,0,23.54084847858031,0.571401696172556,0.4577208446476611,0,0.0,0.3093037584719655,29.08861994352737,0.5555555555555556,0.0356947983475464,3,0.0217391304347826,0.9418604651162792,138,3
279d7f8e-7094-47d8-a651-949131df3c97,2025-09-14 11:15:02.076226-04:00,4.81,Gold,1,12.230826838834986,0.4126841912682481,0.0875082041675222,0,0.0,0.2787610619469026,22.93461343207651,0.1666666666666666,0.0764578110911079,2,0.1046153846153846,0.582,60,0
e78a3c04-96de-4143-8a5f-754debe4180f,2025-07-29 16:36:36.076226-04:00,4.81,Platinum,0,16.85750824411188,0.5251152261207924,0.0930116424537413,0,0.0,0.2464080459770115,20.46219605874545,0.9583333333333334,0.1089413967653738,3,0.0789066529138731,0.8488593155893536,144,1
05025055-6abd-4405-aeab-81eca6301de9,2025-08-02 06:29:56.076226-04:00,4.87,Diamond,0,16.963470267042435,0.5218716803535404,0.1078888657560678,0,0.0,0.2913333333333333,19.4308199985186,0.9333333333333332,0.1308134000223896,4,0.09375,0.847361535106847,156,1
e6c08953-5d69-4560-b589-527b5e380bae,2025-08-10 07:46:07.076226-04:00,4.51,Blue,0,3.827864146783935,0.1409970836108113,0.023452157598499,0,0.0,0.4545454545454545,130.29302639540126,0.0,0.0,1,0.3428571428571428,0.3150684931506849,12,0
6c7a652b-f94b-4812-a42b-44b4870f82d8,2025-10-09 14:40:11.076226-04:00,4.92,Diamond,0,23.221208233053925,0.5647244958201731,0.4552975946069926,0,0.0,0.270671834625323,6.854258334103575,0.7083333333333334,0.0652428071440037,4,0.0117302052785923,0.9488503050211168,132,3
f1ee4e66-140d-49ba-a5d6-fd91be846504,2025-07-22 15:17:01.076226-04:00,4.71,Blue,0,11.392764985058896,0.3812269291615398,0.1007613720813689,0,0.0,0.3186274509803921,48.66525288238386,0.1666666666666666,0.0803567475898424,1,0.1540785498489426,0.5785123966942148,60,0
03f0432f-6bd6-44ae-8ce5-6064b91ddb55,2025-08-17 14:11:00.076226-04:00,4.68,Blue,1,4.853489276795462,0.1739305030933527,0.0636473053392337,0,0.0,0.1923076923076923,93.1916084705488,0.0,0.0,1,0.2307692307692307,0.2877697841726618,24,0
58dede66-cbc1-4238-b65d-bcf87f9b819c,2025-10-03 22:27:31.076226-04:00,4.79,Gold,0,16.795303842771297,0.5227193405121557,0.1075643149401955,0,0.0,0.2777429467084639,7.733462052801891,0.9666666666666668,0.1291075170564828,2,0.0979292493528904,0.851037851037851,168,1
72be0c2d-564e-4058-87ee-41e0624b63ee,2025-11-09 08:39:09.076226-05:00,4.91,Diamond,0,23.35645994029346,0.5699079163063635,0.4547922296564585,0,0.0,0.2841965471447543,2.845998313504378,0.7777777777777778,0.053787282892169,4,0.0165330661322645,0.949685534591195,132,3
10dab029-41b2-478f-a91e-288bf80e8234,2025-11-11 04:25:21.076226-05:00,4.9,Diamond,0,23.079218475685067,0.5733552326322691,0.4338034302889878,0,0.0,0.3029247910863509,2.7166630384565784,0.6666666666666666,0.0681875835690385,4,0.0239872068230277,0.948213360952874,126,3
16aa64fb-2d04-4ce9-ad73-dad798d8e215,2025-05-31 05:42:51.076226-04:00,4.98,Platinum,0,32.31570558785819,0.399431635517085,0.2393791770576711,1,0.821875,0.271875,43.085264042402976,0.0,0.0,3,0.0114777618364418,0.4883061658398299,96,2
8d32669b-2297-4d49-a37e-63490b5d37e9,2025-11-19 19:41:30.076226-05:00,4.83,Gold,0,17.470192492927403,0.531435210273553,0.1237518858471631,0,0.0,0.2516170763260026,1.9073481742808072,0.75,0.082794508763874,2,0.0891954022988505,0.8513107004727116,168,1
7f046e7e-3a1e-4266-b4f6-2cc0e976ab78,2025-11-18 06:46:37.076226-05:00,4.94,Platinum,0,23.03874132017912,0.5699631514819338,0.432053557478384,0,0.0,0.2664211172498465,1.8966925984212104,0.5555555555555556,0.0429612347764012,3,0.0204761904761904,0.9388407120036512,143,3
3947f4e4-d476-4e0d-aff3-bfa66814cd07,2025-09-06 20:27:26.076226-04:00,4.84,Gold,1,11.100058775784376,0.3833620548334086,0.0991767638802469,0,0.0,0.1869918699186991,42.78963590843548,0.0,0.0,2,0.1336898395721925,0.6506024096385542,36,0
4bd93b36-ee37-4d96-8be4-e22d30c95116,2025-09-20 00:57:21.076226-04:00,4.87,Platinum,0,22.45471982268001,0.5646027680684342,0.4167591236576184,0,0.0,0.2397582269979852,11.261266759661549,0.875,0.09133950763192,3,0.0147290899526564,0.9454820797576982,126,3
6275a5cc-539c-43f2-bdcd-4b671dcaf74c,2025-11-10 06:47:54.076226-05:00,4.73,Blue,0,12.493083845904824,0.3980317254775008,0.1424211569948457,0,0.0,0.2566844919786096,6.870774859490836,0.0,0.0,1,0.1392857142857143,0.5697399527186762,54,0
41ffb98a-6774-4113-b9ee-d326c06fa5c9,2025-05-30 08:58:06.076226-04:00,4.93,Diamond,0,22.755773121187072,0.5636438856183663,0.4281730485450118,0,0.0,0.2831978319783197,31.153366721183065,0.625,0.0641657789350443,4,0.0217161016949152,0.9525528623001548,126,3
a4cf93bc-ee34-4bb2-a5e2-233c043141bd,2025-06-13 23:55:27.076226-04:00,4.76,Platinum,0,17.280472180341544,0.5301446834343536,0.1128830219300242,0,0.0,0.2629370629370629,23.84399307591877,0.8333333333333334,0.1150077141016174,3,0.0951690821256038,0.856424325560128,150,1
37ea10a6-a299-4318-8934-5ea9c0a62812,2025-09-05 01:56:51.076226-04:00,4.72,Blue,1,11.388895988475433,0.3872114502131812,0.0949008567741074,0,0.0,0.3225806451612903,49.091494068891066,0.0,0.0,1,0.1450777202072538,0.5555555555555556,36,0
f270b557-d4e4-41c7-8583-a3a11c88dc41,2025-10-15 02:20:58.076226-04:00,4.93,Diamond,0,31.04418290565311,0.3946633358453427,0.2298315795272281,1,0.8031914893617021,0.3178191489361702,7.707560885345657,0.25,0.0103062677430716,4,0.0225921521997621,0.4887039239001189,120,2
95f88c46-8734-40e3-b290-f8bc06a4daf3,2025-09-10 13:35:45.076226-04:00,4.78,Blue,1,11.328340769476984,0.3913712454544403,0.0814780636505396,0,0.0,0.34375,42.02966139495761,0.0833333333333333,0.0623696562659787,1,0.1319796954314721,0.59375,36,0
b22ad49f-3489-4162-a15b-4c15920f9eaa,2025-07-30 01:09:28.076226-04:00,4.84,Platinum,0,17.215513849314362,0.5210466734845884,0.1306169853141603,0,0.0,0.247682119205298,17.815612871931,1.0,0.1391460296343925,3,0.0795996186844613,0.8521624007060901,156,1
9954445c-72e8-4faa-ac7f-9f97b4eaf146,2025-08-16 21:18:32.076226-04:00,4.96,Platinum,0,30.31661533051582,0.3827744964607359,0.2217113455439517,1,0.8059964726631393,0.2998236331569665,28.33665085026108,0.4166666666666667,0.030844373210121,3,0.0238853503184713,0.4729938271604938,90,2
ea3f0663-d3cb-45a5-8886-598149861bcc,2025-09-24 08:23:24.076226-04:00,4.86,Diamond,0,23.01329013282784,0.5701545620081669,0.4262912845044446,0,0.0,0.2828146143437077,11.35852671046109,0.7083333333333334,0.0680074774152486,4,0.0196703880914407,0.9412965798876978,126,3
6aa7b8f7-5f9a-4abd-98b0-0fe5da076d32,2025-10-28 18:04:42.076226-04:00,4.88,Platinum,0,16.93126650240787,0.526034476141451,0.0949825827939919,0,0.0,0.2933247753530167,3.5775134499358696,0.7916666666666666,0.0886056056796329,3,0.0835266821345707,0.8498278829604131,162,1
9a169ca6-01e8-4665-b631-e723a9564b80,2025-11-03 02:28:10.076226-05:00,4.68,Blue,1,5.248401666957802,0.1829660868914231,0.0862025574261981,0,0.0,0.4347826086956521,17.760456737635206,0.0,0.0,1,0.2325581395348837,0.2682926829268293,18,0
013f9350-1945-4e33-9b39-c43e96ab6781,2025-11-03 18:16:27.076226-05:00,4.93,Platinum,0,22.94409126879767,0.5681676163952022,0.4266792475490263,0,0.0,0.2784726793943384,4.233149386534102,0.7777777777777778,0.0525423310547597,3,0.024390243902439,0.9467455621301776,132,3
589d3a75-09a9-44ba-888b-29bc738d9ba1,2025-08-13 17:19:02.076226-04:00,4.87,Platinum,0,22.83353001454823,0.5675825340539913,0.4203914853951154,0,0.0,0.2799552071668533,15.061097529943074,0.7222222222222222,0.0458203534625117,3,0.0182291666666666,0.9436795994993742,150,3
623992bb-238b-4bd5-ab22-c46db5fd07cd,2025-06-02 03:57:27.076226-04:00,4.99,Platinum,0,32.898197972336696,0.4141010040479888,0.2090279492687497,1,0.8250728862973761,0.2842565597667638,38.72676051773528,0.5,0.014259519125647,3,0.0192802056555269,0.5016436554898094,102,2
61805300-151c-4a9a-8199-a4e496588f40,2025-06-21 16:05:54.076226-04:00,4.86,Diamond,0,17.430711364700837,0.5331392155399713,0.1166059237784885,0,0.0,0.2838107928047968,25.65937650935353,0.9,0.1295207764806086,4,0.0896292820272172,0.8664582402858418,156,1
37d40c46-0326-4122-b281-b9238b86f475,2025-06-08 09:06:11.076226-04:00,4.95,Diamond,0,22.86747389691873,0.5641295617698556,0.4328012709464564,0,0.0,0.2716981132075471,27.46754023014755,0.8333333333333334,0.0743761496313449,4,0.0215158924205378,0.9528571428571428,132,3
35b0e3c5-fa91-4727-9df0-c2219cfb1212,2025-10-07 19:10:22.076226-04:00,5.0,Platinum,0,32.31440860913178,0.4114333944715869,0.2103040393319867,1,0.8019125683060109,0.2459016393442623,10.866675717843174,0.0,0.0,3,0.0234857849196538,0.5064102564102564,108,2
5395b608-9faa-486d-af38-4fb951a14850,2025-07-08 14:13:48.076226-04:00,4.82,Gold,0,16.68073729647343,0.5213389103575784,0.0903401515795773,0,0.0,0.2684085510688836,22.27714980435681,0.9166666666666666,0.1309601715500266,2,0.0904465799886941,0.845063025210084,132,1
6267cc70-045b-4792-8b5c-75978262b4ab,2025-09-22 18:03:59.076226-04:00,4.8,Gold,0,16.791115577232375,0.5242986290602833,0.0982202699939128,0,0.0,0.2882947976878612,8.53767485278585,0.8666666666666667,0.1245091635404164,2,0.094883258817685,0.8423485899214055,150,1
2c7351c8-8f08-4f1f-b458-c534a2142dbb,2025-06-13 15:43:26.076226-04:00,4.93,Diamond,0,32.38261344628135,0.4209398218942564,0.2068525553447771,1,0.7906976744186046,0.2950581395348837,35.51626875862178,0.0833333333333333,0.0036270191653085,4,0.0216836734693877,0.52,102,2
88aaea7d-63f4-4c22-8101-7687fa0c2b66,2025-08-15 09:03:18.076226-04:00,4.73,Gold,0,10.894548664753918,0.3693851711600785,0.1217430879886528,0,0.0,0.2058823529411764,67.53377188361084,0.25,0.2189845792263232,2,0.1180555555555555,0.5594713656387665,30,0
9fb7cad0-46ba-47e1-bcfe-fd3289d93efe,2025-10-29 20:32:08.076226-04:00,4.73,Blue,0,12.214627922834952,0.3999032137436484,0.1318018098364463,0,0.0,0.2649572649572649,20.751342766216,0.0833333333333333,0.073007001412302,1,0.1228070175438596,0.6122448979591837,30,0
c92894a4-0e6c-436c-918b-ed96baba1ea9,2025-09-13 13:40:14.076226-04:00,4.79,Gold,1,11.555865853072822,0.3951451454382946,0.1004028444836891,0,0.0,0.2690582959641255,30.51050158861336,0.1666666666666666,0.0337081821419629,2,0.1261538461538461,0.6042553191489362,60,0
8e6cd62b-d4fd-478b-bf46-9afccb62d0ee,2025-06-27 14:28:09.076226-04:00,4.79,Blue,0,12.279862005561643,0.4115938994807003,0.1182433203311475,0,0.0,0.2941176470588235,64.01165604698308,0.0,0.0,1,0.128133704735376,0.6387755102040816,60,0
9184b972-8f84-4f3a-afb6-6465a4bcb460,2025-09-03 07:16:25.076226-04:00,4.63,Blue,0,6.988160825225646,0.2687676875931477,0.0,0,0.0,0.1666666666666666,155.62454819211524,0.0,0.0,1,0.1481481481481481,0.3150684931506849,12,0
e4b22d30-eea7-4973-b62b-1a9bb83833b1,2025-08-06 12:52:04.076226-04:00,4.95,Diamond,0,23.410981903642803,0.5681457109283197,0.4614688903745055,0,0.0,0.2156110044785668,18.88799076000642,0.6666666666666666,0.0622414176413493,4,0.0217281455280444,0.9584158415841584,132,3
b714aba6-73a3-4546-8a65-666c70ca1680,2025-05-28 19:14:47.076226-04:00,4.92,Diamond,0,23.246375552989974,0.5671403904901049,0.4450695078757794,0,0.0,0.269499417927823,28.057706712044943,0.7222222222222222,0.0447775198650849,4,0.0208711433756805,0.9510797708241516,144,3
b58df745-33c6-40f1-9d77-e0d0b05f5098,2025-07-12 06:29:05.076226-04:00,4.97,Platinum,0,31.658422197247717,0.4179982855937327,0.1810721295276756,1,0.7884615384615384,0.2810650887573964,27.962931615881324,0.1666666666666666,0.0060313400983505,3,0.0159362549800796,0.5033967391304348,102,2
a7310b44-f69e-450c-8b69-7542a1f287c6,2025-11-12 01:05:16.076226-05:00,4.7,Blue,1,3.6175897622705455,0.1337525142938596,0.0,0,0.0,0.4736842105263157,13.525119361948,0.0,0.0,1,0.3137254901960784,0.2671755725190839,24,0
a427f999-51b7-4a9a-88c7-0a802cfa2e36,2025-11-19 13:46:35.076226-05:00,4.95,Platinum,0,32.067324517852626,0.396275090958824,0.2598638001932074,1,0.7871939736346516,0.2787193973634652,1.7996566464033688,0.0,0.0,3,0.018363939899833,0.4704,90,2
15566534-f2de-4b5c-baf3-50d0a5859640,2025-06-22 22:57:10.076226-04:00,4.95,Platinum,0,32.46247620944211,0.421059648640199,0.2120600236128446,1,0.7777777777777778,0.3188405797101449,35.74582098378985,0.5,0.0139997767121884,3,0.0199146514935988,0.4939068100358423,96,2
ed341eb0-5d39-4046-972f-8221056aa58c,2025-09-03 03:40:47.076226-04:00,4.94,Diamond,0,32.03336316978034,0.4101580784233217,0.2026721238118232,1,0.8167456556082149,0.2669826224328594,22.668594433096825,0.3333333333333333,0.0088384433180225,4,0.0157367668097281,0.4886363636363636,96,2
f966e0bc-2e86-403d-950a-beca03aac257,2025-06-07 12:38:13.076226-04:00,4.97,Platinum,1,32.89183541538163,0.4154926820597518,0.2253965300210733,1,0.811217510259918,0.2694938440492476,31.9629926851452,0.1666666666666666,0.0051890511136702,3,0.024330900243309,0.4944512946979038,114,2
6a2688fd-29e3-4dd5-8f9e-f42f614b92ce,2025-10-30 18:36:42.076226-04:00,4.72,Blue,1,12.27792260161059,0.3842641460203755,0.1865551665778837,0,0.0,0.1904761904761904,16.872748891997823,0.1666666666666666,0.0848492177654441,1,0.1176470588235294,0.5818965517241379,30,0
d923bbfd-01ad-46ab-b709-24b534386428,2025-09-15 17:15:43.076226-04:00,4.94,Diamond,0,22.902097198676945,0.5664672016503515,0.4302943143600407,0,0.0,0.25,15.636920742990949,0.5833333333333334,0.0567405136799851,4,0.019300991131977,0.9490156486622918,126,3
18b92562-c71c-406b-8252-6f85b959274e,2025-11-17 04:07:55.076226-05:00,4.94,Diamond,0,32.81383106164592,0.4080433220068858,0.2298979024950703,1,0.8132635253054101,0.3106457242582897,1.914076131233903,0.1666666666666666,0.0105677786207477,4,0.0189573459715639,0.4885916601101495,90,2
ee41666b-1ca4-4d9e-bcc6-66f44e716966,2025-05-29 08:38:50.076226-04:00,4.91,Platinum,0,22.751059720188383,0.5661439073066135,0.4182983009176454,0,0.0,0.2797110965200262,31.317469102207827,0.7222222222222222,0.0507678358112289,3,0.0187341772151898,0.947677261613692,126,3
3d665e15-7790-4c68-9c47-1b543a201261,2025-09-05 14:29:39.076226-04:00,4.89,Diamond,0,23.104308934618043,0.5676684270734583,0.4531129110477869,0,0.0,0.2885783718104496,14.658833066152091,0.7083333333333334,0.0619000700804528,4,0.0185273159144893,0.9408014571948998,138,3
6c3af56a-b8c9-4cc5-94c0-e77f773767f4,2025-09-13 05:44:48.076226-04:00,4.6,Blue,1,6.805643698063811,0.2445712960124605,0.0550156253578425,0,0.0,0.2631578947368421,113.44457998191332,0.0,0.0,1,0.1935483870967742,0.3472222222222222,12,0
3ca3718a-01d8-4352-b9ba-cfd2f77b3500,2025-06-05 12:12:47.076226-04:00,4.75,Platinum,0,16.680685223887988,0.51922846492048,0.0969815679343013,0,0.0,0.2834868887313961,25.853141170819672,0.9166666666666666,0.1152452040019675,3,0.0909090909090909,0.8382154123479044,150,1
7090e3a6-8372-45e8-b4fe-3d60dce50b37,2025-09-10 17:27:51.076226-04:00,4.92,Platinum,0,31.442620612940463,0.4068918963886235,0.2037399680574822,1,0.8061068702290076,0.3282442748091603,16.104245796474522,0.0833333333333333,0.0060965274497004,3,0.0165975103734439,0.4968553459119497,102,2
0489e0b5-e136-4529-bf9e-5d44809f45a7,2025-11-03 12:45:26.076226-05:00,4.89,Diamond,0,23.3419702167277,0.5701720332683621,0.4501937845589017,0,0.0,0.2316244595429277,3.6577790200313793,0.6666666666666666,0.0473010843675878,4,0.0189125295508274,0.957544993077988,138,3
81c168d6-4516-4b2c-b3da-270677d55dfb,2025-11-04 00:50:22.076226-05:00,4.88,Platinum,0,17.466994583703727,0.5352825110884445,0.1180952688490022,0,0.0,0.3000779423226812,3.74620575322658,0.875,0.117090845918076,3,0.0827357970215113,0.8652445369406868,132,1
e643369d-6f82-47a3-bfff-6b861820bd0f,2025-08-29 19:09:56.076226-04:00,4.7,Blue,1,5.939728779507784,0.1925080773930448,0.1359212054774982,0,0.0,0.1764705882352941,71.18339061055065,0.0,0.0,1,0.2222222222222222,0.3161290322580645,24,0
c186e522-0fd5-4c72-9093-80c26369d87f,2025-10-28 18:01:13.076226-04:00,4.76,Gold,1,16.87830148773356,0.5234197636605016,0.1054666781684032,0,0.0,0.2739825581395348,4.382459238897364,0.875,0.1119610239083627,2,0.0863942058975685,0.8482228626320846,144,1
